,activity,x-axis,y-axis,z-axis
961912,Jogging,5.94,3.21,1.73
961913,Jogging,-5.67,13.53,-1.8
961914,Jogging,-19.53,19.57,-3.53
961915,Jogging,-19.5,6.55,9.85
961916,Jogging,-8.05,-1.65,2.37
961917,Jogging,-0.84,-3.95,2.45
961918,Jogging,10.88,-6.97,5.86
961919,Jogging,3.11,2.37,-5.09
961920,Jogging,-8.35,10.95,-6.55
961921,Jogging,-18.66,16.63,1.99
961922,Jogging,-12.95,10.04,1.84
961923,Jogging,-8.73,15.36,8.05
961924,Jogging,-0.8,9.23,-1.57
961925,Jogging,0.53,8.96,8.12
961926,Jogging,11.75,8.05,4.06
961927,Jogging,5.22,3.68,-1.57
961928,Jogging,-9.58,16.51,-4.21
961929,Jogging,-19.61,19.19,-0.99
961930,Jogging,-16.47,-0.8,14.56
961931,Jogging,-5.94,0.23,-1.08
961932,Jogging,-2.75,-3.79,-0.27
961933,Jogging,13.76,-3.6,-1.61
961934,Jogging,4.71,2.49,0.34
961935,Jogging,-7.04,3.26,-2.03
961936,Jogging,-19.61,19.08,4.33
961937,Jogging,-15.79,12.26,2.3
961938,Jogging,-6.78,15.43,3.79
961939,Jogging,-2.56,13.48,7.27
961940,Jogging,3.53,8.12,3.11
961941,Jogging,12.79,7.46,2.79
961942,Jogging,3.91,3.87,0.19
961943,Jogging,-8.85,16.44,-2.45
961944,Jogging,-19.61,19.53,-5.56
961945,Jogging,-16.55,-1.5,12.91
961946,Jogging,-5.24,-1.42,-1.5
961947,Jogging,0.8,-9.08,5.83
961948,Jogging,9.72,-2.3,-0.53
961949,Jogging,3.11,0.84,-3.17
961950,Jogging,-11.54,10.38,-6.28
961951,Jogging,-17.24,14.41,2.45
961952,Jogging,-12.6,9.38,2.98
961953,Jogging,-12.95,15.6,2.96
961954,Jogging,-4.99,11.3,5.41
961955,Jogging,1.65,9.15,4.06
961956,Jogging,7.21,8.12,4.67
961957,Jogging,8.31,4.48,-0.15
961958,Jogging,-4.71,12.95,-2.79
961959,Jogging,-19.61,19.57,-6.32
961960,Jogging,-18.54,0.08,16.28
961961,Jogging,-4.79,-0.5,-4.18
961962,Jogging,2.11,-7.16,7.31
961963,Jogging,5.52,1.57,-9.77
961964,Jogging,3.83,-0.11,0.11
961965,Jogging,-11.14,8.58,-5.94
961966,Jogging,-18.43,16.17,3.17
961967,Jogging,-12.3,9.81,1.69
961968,Jogging,-8.39,10.61,6.21
961969,Jogging,-3.79,11.99,2.91
961970,Jogging,7.06,9.38,8.81
961971,Jogging,6.55,5.86,1.5
961972,Jogging,-1.31,6.63,-2.37
961973,Jogging,-15.98,17.88,-6.7
961974,Jogging,-19.57,12.76,6.09
961975,Jogging,-11.75,-2.68,8.05
961976,Jogging,-3.57,-2.26,-6.05
961977,Jogging,9.43,-10.23,13.29
961978,Jogging,9.43,-10.23,13.29
961979,Jogging,5.71,1.8,-10.11
961980,Jogging,-9.38,10.04,-6.21
961981,Jogging,-18.2,12.91,3.87
961982,Jogging,-16.47,7.31,8.35
961983,Jogging,-9.47,16.44,-7.82
961984,Jogging,-3.26,10.53,2.64
961985,Jogging,4.14,9.04,11.07
961986,Jogging,6.24,6.85,2.3
961987,Jogging,-0.11,4.82,0.19
961988,Jogging,-14.52,17.31,-3.53
961989,Jogging,-19.61,18.39,-4.56
961990,Jogging,-13.38,-4.1,12.45
961991,Jogging,-6.05,-1.65,-2.96
961992,Jogging,0.89,-6.09,4.25
961993,Jogging,8.96,2.34,-0.99
961994,Jogging,1.08,-0.99,-0.57
961995,Jogging,-11.56,1.12,-3.83
961996,Jogging,-19.61,15.24,1.76
961997,Jogging,-19.61,12.64,2.49
961998,Jogging,-10.0,17.67,8.12
961999,Jogging,-6.13,11.92,-2.18
962000,Jogging,6.09,10.31,10.42
962001,Jogging,5.05,8.28,2.79
962002,Jogging,-0.89,6.05,0.31
962003,Jogging,-15.32,15.51,-3.76
962004,Jogging,-19.61,17.39,-3.15
962005,Jogging,-12.79,-5.37,12.79
962006,Jogging,-4.99,-2.53,-2.79
962007,Jogging,6.24,-8.01,11.65
962008,Jogging,8.16,2.34,-5.86
962009,Jogging,-4.75,8.2,-4.4
962010,Jogging,-16.93,13.1,-9.08
962011,Jogging,-16.28,7.08,4.37
962012,Jogging,-18.5,5.83,5.9
962013,Jogging,-11.8,14.37,1.54
962014,Jogging,-5.05,9.58,2.6
962015,Jogging,0.61,7.78,6.13
962016,Jogging,8.01,9.38,6.66
962017,Jogging,1.46,7.08,-1.04
962018,Jogging,-15.79,17.62,-7.89
962019,Jogging,-19.61,15.51,-0.19
962020,Jogging,-14.94,-6.43,13.57
962021,Jogging,-2.49,-1.92,-6.85
962022,Jogging,9.89,-10.15,15.85
962023,Jogging,0.34,4.48,-12.3
962024,Jogging,-4.25,7.08,-3.91
962025,Jogging,-18.92,12.07,1.33
962026,Jogging,-17.27,3.68,8.54
962027,Jogging,-13.87,13.57,-0.76
962028,Jogging,-5.48,10.19,3.17
962029,Jogging,-0.23,8.31,7.01
962030,Jogging,7.31,9.96,4.71
962031,Jogging,4.25,3.99,0.11
962032,Jogging,-10.57,12.91,-5.05
962033,Jogging,-19.61,18.47,-2.91
962034,Jogging,-17.2,-3.72,14.48
962035,Jogging,-4.67,-1.76,-2.11
962036,Jogging,3.17,-7.97,5.28
962037,Jogging,8.85,0.93,-2.64
962038,Jogging,2.96,0.93,0.0
962039,Jogging,-15.43,11.07,-7.44
962040,Jogging,-17.39,8.58,3.26
962041,Jogging,-17.12,8.43,2.41
962042,Jogging,-7.27,13.4,5.67
962043,Jogging,-0.91,8.24,1.38
962044,Jogging,0.0,7.5,8.69
962045,Jogging,5.22,7.16,3.53
962046,Jogging,-3.98,7.74,-2.72
962047,Jogging,-18.92,18.35,-5.71
962048,Jogging,-19.57,10.15,2.3
962049,Jogging,-10.72,-5.98,7.35
962050,Jogging,0.08,-4.99,-0.84
962051,Jogging,8.08,-4.4,12.26
962052,Jogging,1.54,3.6,-9.77
962053,Jogging,-3.57,1.04,-3.57
962054,Jogging,-19.61,15.66,-1.18
962055,Jogging,-19.61,9.89,2.15
962056,Jogging,-11.95,14.82,11.18
962057,Jogging,-6.02,9.58,-8.2
962058,Jogging,0.61,9.34,10.8
962059,Jogging,5.75,11.45,5.24
962060,Jogging,7.4,4.48,-0.23
962061,Jogging,-8.73,12.76,-4.37
962062,Jogging,-19.61,19.04,-3.02
962063,Jogging,-19.0,-1.27,12.26
962064,Jogging,-19.0,-1.27,12.26
962065,Jogging,-5.52,-3.91,-6.47
962066,Jogging,8.31,-12.53,18.2
962067,Jogging,3.57,4.33,-10.99
962068,Jogging,-2.14,6.17,-4.44
962069,Jogging,-18.85,14.86,-8.01
962070,Jogging,-16.74,5.86,3.72
962071,Jogging,-19.0,8.81,6.74
962072,Jogging,-5.6,9.62,-5.82
962073,Jogging,-0.23,9.58,10.12
962074,Jogging,0.95,7.59,7.78
962075,Jogging,4.86,5.56,1.27
962076,Jogging,-2.91,7.21,-1.65
962077,Jogging,-18.77,18.35,-7.27
962078,Jogging,-19.61,9.96,1.65
962079,Jogging,-11.75,-2.98,12.22
962080,Jogging,-2.07,-1.95,-6.7
962081,Jogging,11.37,-8.85,11.18
962082,Jogging,5.01,0.53,-9.28
962083,Jogging,-1.5,0.46,-1.84
962084,Jogging,-18.81,11.26,-8.92
962085,Jogging,-19.11,6.59,4.56
962086,Jogging,-19.23,11.92,9.62
962087,Jogging,-8.54,13.57,-5.43
962088,Jogging,2.26,9.04,9.85
962089,Jogging,2.91,9.23,3.79
962090,Jogging,5.18,3.41,1.14
962091,Jogging,-4.71,7.78,-2.6
962092,Jogging,-19.61,19.46,-0.46
962093,Jogging,-19.5,2.15,6.47
962094,Jogging,-7.4,-6.21,2.83
962095,Jogging,-1.18,-3.36,-2.6
962096,Jogging,12.95,-5.71,12.57
962097,Jogging,-1.69,5.79,-10.88
962098,Jogging,1.84,-2.07,-0.69
962099,Jogging,-16.78,4.75,-12.34
962100,Jogging,-19.61,7.7,5.05
962101,Jogging,-15.47,10.46,9.85
962102,Jogging,-3.68,12.18,-2.49
962103,Jogging,-3.41,10.76,7.74
962104,Jogging,1.5,6.66,4.52
962105,Jogging,6.47,5.67,0.27
962106,Jogging,-9.85,11.5,-4.9
962107,Jogging,-19.61,18.47,-4.33
962108,Jogging,-17.39,-4.06,10.57
962109,Jogging,-3.57,-4.9,0.95
962110,Jogging,4.56,-5.63,4.99
962111,Jogging,9.7,-0.53,2.91
962112,Jogging,-1.08,4.63,-6.05
962113,Jogging,-3.91,1.88,-5.05
962114,Jogging,-19.61,11.03,2.41
962115,Jogging,-18.47,3.87,6.05
962116,Jogging,-10.31,11.69,2.98
962117,Jogging,-4.29,5.33,1.69
962118,Jogging,-1.38,6.63,9.3
962119,Jogging,4.06,5.48,2.56
962120,Jogging,1.31,4.67,-0.38
962121,Jogging,-12.53,12.87,-1.76
962122,Jogging,-19.61,14.52,-5.28
962123,Jogging,-11.03,-8.01,13.4
962124,Jogging,-3.98,-2.75,-0.15
962125,Jogging,12.64,-2.64,10.15
962126,Jogging,3.3,3.11,-8.69
962127,Jogging,-2.45,2.15,-5.82
962128,Jogging,-19.46,9.38,-2.03
962129,Jogging,-16.93,3.26,8.5
962130,Jogging,-18.73,11.22,5.52
962131,Jogging,-7.93,8.43,-8.39
962132,Jogging,0.8,8.92,9.47
962133,Jogging,0.57,8.58,7.46
962134,Jogging,3.02,5.52,1.99
962135,Jogging,-6.13,5.6,-2.37
962136,Jogging,-19.61,17.31,-0.53
962137,Jogging,-19.61,1.08,3.02
962138,Jogging,-7.82,-6.66,5.86
962139,Jogging,-0.95,-1.95,-3.79
962140,Jogging,11.6,-4.06,11.96
962141,Jogging,0.93,3.38,-9.49
962142,Jogging,-1.65,0.08,-2.26
962143,Jogging,-18.54,6.78,-5.71
962144,Jogging,-18.39,4.33,2.26
962145,Jogging,-16.85,8.12,8.28
962146,Jogging,-8.31,9.19,-2.98
962147,Jogging,-0.99,6.17,10.53
962148,Jogging,-0.76,6.74,5.63
962149,Jogging,3.11,5.98,2.22
962150,Jogging,-3.87,7.4,-2.96
962151,Jogging,-18.43,15.64,-2.72
962152,Jogging,-19.53,3.57,1.84
962153,Jogging,-7.59,-7.5,7.44
962154,Jogging,-1.23,-4.25,-3.49
962155,Jogging,9.58,-5.24,15.17
962156,Jogging,1.88,2.03,-10.72
962157,Jogging,0.23,1.08,-2.37
962158,Jogging,-19.08,9.43,-6.78
962159,Jogging,-19.0,3.91,3.15
962160,Jogging,-19.04,8.08,10.57
962161,Jogging,-7.59,8.58,-8.92
962162,Jogging,-2.68,9.15,8.73
962163,Jogging,0.42,8.66,7.35
962164,Jogging,3.68,4.63,1.46
962165,Jogging,-8.05,7.82,-3.68
962166,Jogging,-19.61,14.63,-5.79
962167,Jogging,-17.24,-0.99,6.93
962168,Jogging,-7.16,-5.98,1.57
962169,Jogging,0.84,-6.7,-0.95
962170,Jogging,8.08,-0.27,11.26
962171,Jogging,1.46,2.22,-5.56
962172,Jogging,-7.04,2.18,-7.12
962173,Jogging,-19.61,4.86,-0.3
962174,Jogging,-19.57,4.02,0.99
962175,Jogging,-13.1,11.6,10.53
962176,Jogging,-5.75,7.06,-10.99
962177,Jogging,0.11,9.34,13.8
962178,Jogging,1.76,6.4,5.56
962179,Jogging,-1.04,4.99,-1.18
962180,Jogging,-17.16,11.8,-4.52
962181,Jogging,-19.61,10.69,-6.55
962182,Jogging,-12.76,-8.54,13.72
962183,Jogging,-2.03,-4.21,-3.72
962184,Jogging,7.5,-7.7,7.55
962185,Jogging,4.21,1.8,-4.33
962186,Jogging,-2.22,4.86,-3.95
962187,Jogging,-16.82,6.4,-7.08
962188,Jogging,-18.96,0.15,4.18
962189,Jogging,-19.61,3.06,3.76
962190,Jogging,-11.73,9.51,6.17
962191,Jogging,-3.02,6.4,2.79
962192,Jogging,-2.64,8.85,7.7
962193,Jogging,3.53,8.2,2.68
962194,Jogging,-2.49,4.82,-2.53
962195,Jogging,-19.0,12.26,-2.49
962196,Jogging,-19.61,5.28,-2.34
962197,Jogging,-11.11,-7.89,11.5
962198,Jogging,-2.91,-4.86,-7.16
962199,Jogging,12.26,-8.43,13.72
962200,Jogging,2.53,3.49,-9.0
962201,Jogging,-3.41,2.76,-3.72
962202,Jogging,-18.47,6.55,-5.98
962203,Jogging,-17.62,1.73,4.63
962204,Jogging,-18.24,4.52,4.79
962205,Jogging,-9.49,4.33,4.33
962206,Jogging,-4.48,0.31,10.57
962207,Jogging,-5.48,5.9,1.12
962208,Jogging,3.11,11.03,4.9
962209,Jogging,-2.79,8.31,-2.68
962210,Jogging,-18.58,11.54,-3.57
962211,Jogging,-19.61,0.76,1.61
962212,Jogging,-10.92,-10.31,9.3
962213,Jogging,-1.33,-5.9,-7.08
962214,Jogging,12.49,-4.82,16.28
962215,Jogging,1.08,6.24,-8.35
962216,Jogging,-1.38,-2.34,-2.6
962217,Jogging,-19.61,1.95,-5.13
962218,Jogging,-19.61,0.99,2.64
962219,Jogging,-16.24,4.25,9.51
962220,Jogging,-9.04,7.78,-4.86
962221,Jogging,-2.03,9.92,9.19
962222,Jogging,0.38,8.77,8.69
962223,Jogging,3.21,4.67,0.19
962224,Jogging,-10.5,8.96,-3.41
962225,Jogging,-10.5,8.96,-3.41
962226,Jogging,-19.53,11.69,-6.02
962227,Jogging,-11.92,-7.82,14.82
962228,Jogging,-2.87,-3.34,-1.5
962229,Jogging,8.47,-6.47,10.19
962230,Jogging,3.68,2.15,-9.66
962231,Jogging,-4.52,3.64,-3.11
962232,Jogging,-19.61,4.71,-6.55
962233,Jogging,-17.27,1.31,3.21
962234,Jogging,-16.28,4.02,8.2
962235,Jogging,-5.98,6.89,-3.83
962236,Jogging,-4.75,7.21,5.67
962237,Jogging,0.99,8.77,9.53
962238,Jogging,2.49,5.71,-0.91
962239,Jogging,-13.06,8.62,-4.75
962240,Jogging,-19.61,10.61,-4.44
962241,Jogging,-14.94,-8.35,12.68
962242,Jogging,-3.64,-5.52,-0.38
962243,Jogging,5.67,-6.93,8.96
962244,Jogging,6.7,5.33,-0.95
962245,Jogging,2.11,2.68,-1.8
962246,Jogging,-9.47,2.68,-9.81
962247,Jogging,-19.5,2.98,4.44
962248,Jogging,-18.73,1.76,6.89
962249,Jogging,-12.64,8.05,6.63
962250,Jogging,-8.62,3.76,-4.44
962251,Jogging,-3.36,7.08,9.28
962252,Jogging,2.18,8.62,5.24
962253,Jogging,-0.3,4.25,-1.31
962254,Jogging,-15.13,8.81,-5.09
962255,Jogging,-19.61,7.89,-3.34
962256,Jogging,-12.83,-9.11,13.14
962257,Jogging,-2.53,-4.99,-2.26
962258,Jogging,9.58,-8.62,13.29
962259,Jogging,2.98,3.76,-6.51
962260,Jogging,1.84,4.1,-2.34
962261,Jogging,-13.02,8.28,-9.43
962262,Jogging,-19.61,1.27,6.05
962263,Jogging,-16.63,0.95,4.6
962264,Jogging,-11.6,4.4,2.83
962265,Jogging,-8.05,4.75,-0.72
962266,Jogging,-3.26,7.44,10.99
962267,Jogging,3.11,8.16,3.21
962268,Jogging,-2.03,3.83,-1.57
962269,Jogging,-17.97,11.03,-4.25
962270,Jogging,-19.61,3.3,-1.33
962271,Jogging,-7.97,-7.63,11.84
962272,Jogging,-1.84,-3.79,-5.2
962273,Jogging,9.81,-7.46,12.72
962274,Jogging,2.91,2.53,-6.82
962275,Jogging,0.23,3.76,-3.6
962276,Jogging,-17.16,11.45,-10.84
962277,Jogging,-17.05,-0.95,6.59
962278,Jogging,-18.28,-0.65,4.82
962279,Jogging,-11.45,4.82,0.84
962280,Jogging,-6.97,5.52,2.15
962281,Jogging,-2.91,7.12,8.43
962282,Jogging,2.49,8.96,4.1
962283,Jogging,-1.95,3.49,-1.73
962284,Jogging,-18.28,9.92,-4.79
962285,Jogging,-19.61,-0.08,-2.49
962286,Jogging,-5.48,-4.59,-1.12
962287,Jogging,-1.69,-4.59,-1.12
962288,Jogging,10.88,1.38,7.86
962289,Jogging,-0.5,5.24,-7.78
962290,Jogging,-15.09,7.7,-6.59
962291,Jogging,-16.7,-2.64,3.15
962292,Jogging,-11.73,-3.15,6.21
962293,Jogging,-17.67,1.04,3.15
962294,Jogging,-7.16,7.46,6.09
962295,Jogging,-6.13,6.36,4.18
962296,Jogging,3.64,9.04,8.47
962297,Jogging,0.8,3.11,-1.99
962298,Jogging,-14.48,9.19,-3.02
962299,Jogging,-19.61,3.68,-6.02
962300,Jogging,-10.95,-7.16,14.52
962301,Jogging,-2.18,-4.18,-5.79
962302,Jogging,11.45,-5.94,11.18
962303,Jogging,4.94,3.83,-10.34
962304,Jogging,-4.56,5.52,-4.44
962305,Jogging,-19.61,3.57,-4.14
962306,Jogging,-16.78,-3.15,7.55
962307,Jogging,-19.53,0.15,1.76
962308,Jogging,-11.14,7.59,0.04
962309,Jogging,-4.86,9.34,3.83
962310,Jogging,0.31,7.63,8.77
962311,Jogging,2.72,7.5,3.38
962312,Jogging,2.72,7.5,3.38
962313,Jogging,-2.68,4.37,-1.53
962314,Jogging,-19.53,11.41,-4.9
962315,Jogging,-19.42,-4.59,4.79
962316,Jogging,-7.63,-8.73,5.41
962317,Jogging,-0.08,-4.71,-3.02
962318,Jogging,10.31,2.83,15.09
962319,Jogging,1.5,1.84,-7.86
962320,Jogging,-2.45,-1.92,-6.17
962321,Jogging,-19.61,1.69,-8.01
962322,Jogging,-19.11,0.42,3.6
962323,Jogging,-18.28,6.51,9.58
962324,Jogging,-8.35,5.6,-6.74
962325,Jogging,-4.18,5.48,5.94
962326,Jogging,1.84,7.31,5.01
962327,Jogging,3.11,9.0,1.61
962328,Jogging,-9.34,8.73,-2.07
962329,Jogging,-19.61,7.08,-12.64
962330,Jogging,-14.1,-9.81,14.14
962331,Jogging,-2.41,-5.82,2.45
962332,Jogging,7.86,-4.44,7.35
962333,Jogging,3.57,2.98,-5.41
962334,Jogging,-3.57,5.37,-3.83
962335,Jogging,-13.59,4.25,-4.59
962336,Jogging,-19.27,-1.99,1.73
962337,Jogging,-16.97,-3.49,5.24
962338,Jogging,-11.07,0.93,8.16
962339,Jogging,-9.04,2.22,-5.48
962340,Jogging,-4.44,7.12,8.05
962341,Jogging,1.99,10.38,4.21
962342,Jogging,-2.68,6.63,-3.36
962343,Jogging,-17.86,9.43,-7.04
962344,Jogging,-19.61,0.57,0.84
962345,Jogging,-8.81,-8.73,9.51
962346,Jogging,-0.5,-3.34,-4.21
962347,Jogging,13.44,-4.18,14.02
962348,Jogging,1.12,1.54,-12.41
962349,Jogging,0.8,-1.12,0.93
962350,Jogging,-18.73,1.54,-4.86
962351,Jogging,-16.78,-1.27,2.03
962352,Jogging,-18.05,0.42,5.43
962353,Jogging,-8.88,5.01,2.68
962354,Jogging,-3.21,8.39,-0.42
962355,Jogging,-0.95,8.28,12.64
962356,Jogging,-0.34,5.98,0.11
962357,Jogging,-11.65,5.52,-2.56
962358,Jogging,-19.5,4.71,-3.79
962359,Jogging,-15.85,-7.78,5.67
962360,Jogging,-2.96,-5.9,3.72
962361,Jogging,0.0,-4.25,-7.93
962362,Jogging,14.52,0.65,15.79
962363,Jogging,0.0,2.83,-9.34
962364,Jogging,-10.88,0.34,-7.12
962365,Jogging,-19.15,-3.79,3.72
962366,Jogging,-13.72,-3.91,7.08
962367,Jogging,-19.3,4.99,9.47
962368,Jogging,-9.34,7.12,-4.86
962369,Jogging,-1.84,7.12,5.6
962370,Jogging,0.72,10.88,6.82
962371,Jogging,2.03,6.28,0.61
962372,Jogging,-4.56,3.45,-2.6
962373,Jogging,-19.61,7.67,-5.24
962374,Jogging,-17.2,-9.11,10.12
962375,Jogging,-5.63,-5.71,3.26
962376,Jogging,-1.42,-4.79,-5.2
962377,Jogging,13.91,-2.49,16.32
962378,Jogging,2.18,2.34,-8.27
962379,Jogging,-2.68,1.99,-5.05
962380,Jogging,-19.57,2.83,-5.18
962381,Jogging,-15.83,-2.26,3.95
962382,Jogging,-19.04,-1.88,3.49
962383,Jogging,-10.61,5.56,-5.28
962384,Jogging,-7.04,7.27,5.09
962385,Jogging,-0.72,8.39,10.31
962386,Jogging,2.49,8.05,1.88
962387,Jogging,-7.63,4.86,-2.34
962388,Jogging,-19.61,6.24,-6.24
962389,Jogging,-16.32,-10.08,9.51
962390,Jogging,-4.67,-6.43,1.5
962391,Jogging,1.42,-2.49,1.61
962392,Jogging,10.34,6.93,3.57
962393,Jogging,0.57,2.87,-4.4
962394,Jogging,-8.85,-1.73,-7.63
962395,Jogging,-19.61,-2.07,2.37
962396,Jogging,-14.71,-0.15,4.67
962397,Jogging,-13.48,4.6,7.08
962398,Jogging,-9.81,3.34,-4.75
962399,Jogging,-3.91,7.27,6.78
962400,Jogging,2.49,10.65,6.51
962401,Jogging,-0.89,3.72,-0.95
962402,Jogging,-18.39,7.55,-2.6
962403,Jogging,-19.61,-3.87,-3.87
962404,Jogging,-9.66,-11.65,12.91
962405,Jogging,-1.53,-6.74,-4.63
962406,Jogging,11.18,-7.27,11.88
962407,Jogging,2.15,5.13,-4.86
962408,Jogging,-2.87,5.13,-3.95
962409,Jogging,-18.77,6.97,-8.05
962410,Jogging,-18.73,-7.4,3.87
962411,Jogging,-18.12,-6.17,7.27
962412,Jogging,-17.05,2.76,0.93
962413,Jogging,-6.47,4.86,1.23
962414,Jogging,-3.02,8.39,6.97
962415,Jogging,1.18,9.3,4.4
962416,Jogging,-7.08,3.99,-1.8
962417,Jogging,-17.27,4.67,-2.18
962418,Jogging,-19.61,-7.21,-3.72
962419,Jogging,-6.93,-7.46,12.03
962420,Jogging,-3.49,-4.67,-4.67
962421,Jogging,9.51,-4.02,8.77
962422,Jogging,3.06,4.6,-1.08
962423,Jogging,-5.67,0.34,-5.09
962424,Jogging,-19.61,-2.03,-5.6
962425,Jogging,-13.57,-3.06,3.06
962426,Jogging,-18.39,-2.6,6.93
962427,Jogging,-15.83,9.66,6.32
962428,Jogging,-7.46,6.51,-3.87
962429,Jogging,-1.95,8.89,12.22
962430,Jogging,1.54,7.46,2.11
962431,Jogging,-3.41,2.15,-0.8
962432,Jogging,-18.62,6.82,-2.03
962433,Jogging,-19.61,-7.16,-1.5
962434,Jogging,-6.89,-5.63,10.53
962435,Jogging,-2.18,-5.37,-6.74
962436,Jogging,10.12,-4.94,11.11
962437,Jogging,7.16,3.79,-0.15
962438,Jogging,-3.64,1.46,-4.94
962439,Jogging,-18.35,3.17,-2.91
962440,Jogging,-17.08,-2.53,1.76
962441,Jogging,-17.82,-5.24,8.77
962442,Jogging,-11.54,2.49,-0.08
962443,Jogging,-7.89,2.96,1.04
962444,Jogging,-4.44,8.24,11.54
962445,Jogging,2.49,11.45,4.06
962446,Jogging,-3.72,4.1,-2.91
962447,Jogging,-19.57,6.32,-5.9
962448,Jogging,-19.04,-11.54,8.39
962449,Jogging,-3.76,-6.85,4.18
962450,Jogging,1.08,-2.83,-2.45
962451,Jogging,15.36,-2.53,15.13
962452,Jogging,1.99,0.89,-9.08
962453,Jogging,-1.31,-0.57,-3.26
962454,Jogging,-19.61,1.99,-6.93
962455,Jogging,-14.48,-4.56,8.92
962456,Jogging,-19.57,-1.12,3.45
962457,Jogging,-11.73,5.13,-5.52
962458,Jogging,-4.59,8.66,5.83
962459,Jogging,1.23,10.34,7.44
962460,Jogging,1.8,6.66,1.42
962461,Jogging,-6.02,3.45,-1.95
962462,Jogging,-19.53,4.25,-9.62
962463,Jogging,-16.21,-9.0,7.44
962464,Jogging,-2.83,-8.31,4.1
962465,Jogging,0.11,-5.98,-4.14
962466,Jogging,12.6,-5.01,15.85
962467,Jogging,0.08,2.07,-10.88
962468,Jogging,-6.09,5.18,-5.43
962469,Jogging,-19.57,-2.75,-2.07
962470,Jogging,-18.16,-2.68,2.45
962471,Jogging,-18.16,-2.03,4.29
962472,Jogging,-11.41,6.82,-4.21
962473,Jogging,-4.21,7.97,7.25
962474,Jogging,0.04,7.82,7.06
962475,Jogging,0.72,5.75,0.89
962476,Jogging,-11.41,3.91,-2.64
962477,Jogging,-19.61,1.8,-5.05
962478,Jogging,-13.78,-10.34,10.27
962479,Jogging,-2.91,-6.59,1.65
962480,Jogging,0.8,-3.36,-1.42
962481,Jogging,9.89,0.93,7.7
962482,Jogging,2.96,2.6,-6.74
962483,Jogging,-9.15,0.53,-5.05
962484,Jogging,-19.61,-6.74,1.23
962485,Jogging,-16.85,-4.06,7.55
962486,Jogging,-16.36,4.75,4.75
962487,Jogging,-9.0,4.99,-5.2
962488,Jogging,-1.38,11.54,8.08
962489,Jogging,1.42,10.08,6.85
962490,Jogging,-4.25,1.84,-0.89
962491,Jogging,-19.0,5.05,-5.37
962492,Jogging,-19.61,-7.46,-1.33
962493,Jogging,-8.66,-12.07,11.73
962494,Jogging,-1.33,-5.28,-2.68
962495,Jogging,10.8,-2.75,10.61
962496,Jogging,4.1,4.52,-5.05
962497,Jogging,-5.75,6.55,-5.13
962498,Jogging,-18.54,2.68,-5.48
962499,Jogging,-17.2,-7.27,6.51
962500,Jogging,-17.24,-3.6,-0.3
962501,Jogging,-15.79,2.56,6.02
962502,Jogging,-7.59,4.9,-2.6
962503,Jogging,-2.49,10.19,12.91
962504,Jogging,-2.49,10.19,12.91
962505,Jogging,-2.49,10.19,12.91
962506,Jogging,-17.67,6.13,-4.59
962507,Jogging,-19.61,-8.54,-3.49
962508,Jogging,-5.28,-8.47,13.06
962509,Jogging,-2.49,-5.13,-2.03
962510,Jogging,12.15,-1.84,12.72
962511,Jogging,4.6,2.83,-7.89
962512,Jogging,-5.52,5.33,-5.6
962513,Jogging,-19.61,0.95,-1.5
962514,Jogging,-16.24,-9.3,8.2
962515,Jogging,-19.0,-0.69,4.4
962516,Jogging,-10.08,6.51,-3.26
962517,Jogging,-6.09,6.93,7.35
962518,Jogging,-2.6,7.97,8.89
962519,Jogging,2.03,4.29,1.8
962520,Jogging,-8.58,3.38,-1.92
962521,Jogging,-19.61,5.75,-8.77
962522,Jogging,-16.55,-8.01,6.24
962523,Jogging,-2.91,-6.36,5.13
962524,Jogging,-0.19,-4.67,-1.61
962525,Jogging,13.25,-3.26,9.92
962526,Jogging,4.06,0.42,-7.63
962527,Jogging,-0.69,-0.08,-2.83
962528,Jogging,-19.57,0.31,-7.93
962529,Jogging,-13.29,-4.21,8.92
962530,Jogging,-19.11,-1.04,4.1
962531,Jogging,-11.22,3.68,-6.09
962532,Jogging,-6.24,7.59,2.3
962533,Jogging,-1.04,9.62,9.51
962534,Jogging,2.37,6.74,1.69
962535,Jogging,-7.59,3.45,-1.8
962536,Jogging,-19.61,5.37,-10.31
962537,Jogging,-17.58,-13.87,13.72
962538,Jogging,-6.13,-6.02,3.91
962539,Jogging,-0.3,-2.91,-5.48
962540,Jogging,12.15,-1.23,10.46
962541,Jogging,2.18,0.89,-9.04
962542,Jogging,0.0,-0.72,-2.45
962543,Jogging,-19.34,-1.12,-7.78
962544,Jogging,-19.23,-3.41,4.02
962545,Jogging,-14.86,0.27,11.26
962546,Jogging,-11.84,4.79,-7.55
962547,Jogging,-5.13,7.7,9.38
962548,Jogging,-0.27,9.77,5.63
962549,Jogging,-0.27,9.77,5.63
962550,Jogging,2.45,4.52,0.46
962551,Jogging,-16.55,6.55,-4.4
962552,Jogging,-19.61,-5.94,-1.73
962553,Jogging,-7.7,-9.81,12.49
962554,Jogging,-2.6,-4.67,-4.56
962555,Jogging,8.66,-2.11,7.01
962556,Jogging,6.4,3.17,-0.15
962557,Jogging,-0.57,2.03,-5.82
962558,Jogging,-18.35,-0.95,-6.74
962559,Jogging,-17.73,-5.52,3.64
962560,Jogging,-18.73,-4.33,8.2
962561,Jogging,-14.86,10.08,-5.98
